SBY 13:07:07 [gf128_serialize_bmc] Removing directory '/workspaces/mission-2e52a6f8/repo/formal/gf128_serialize_bmc'.
SBY 13:07:07 [gf128_serialize_bmc] Copy '/workspaces/mission-2e52a6f8/repo/asic_core/rtl/gf2n_mul_bitstream.sv' to '/workspaces/mission-2e52a6f8/repo/formal/gf128_serialize_bmc/src/gf2n_mul_bitstream.sv'.
SBY 13:07:07 [gf128_serialize_bmc] Copy '/workspaces/mission-2e52a6f8/repo/asic_core/rtl/gf128_mul_bitstream.sv' to '/workspaces/mission-2e52a6f8/repo/formal/gf128_serialize_bmc/src/gf128_mul_bitstream.sv'.
SBY 13:07:07 [gf128_serialize_bmc] Copy '/workspaces/mission-2e52a6f8/repo/formal/gf128_serialize_formal.sv' to '/workspaces/mission-2e52a6f8/repo/formal/gf128_serialize_bmc/src/gf128_serialize_formal.sv'.
SBY 13:07:07 [gf128_serialize_bmc] engine_0: smtbmc yices
SBY 13:07:07 [gf128_serialize_bmc] base: starting process "cd gf128_serialize_bmc/src; yosys -ql ../model/design.log ../model/design.ys"
SBY 13:07:07 [gf128_serialize_bmc] base: finished (returncode=0)
SBY 13:07:07 [gf128_serialize_bmc] prep: starting process "cd gf128_serialize_bmc/model; yosys -ql design_prep.log design_prep.ys"
SBY 13:07:08 [gf128_serialize_bmc] prep: finished (returncode=0)
SBY 13:07:08 [gf128_serialize_bmc] smt2: starting process "cd gf128_serialize_bmc/model; yosys -ql design_smt2.log design_smt2.ys"
SBY 13:07:08 [gf128_serialize_bmc] smt2: finished (returncode=0)
SBY 13:07:08 [gf128_serialize_bmc] engine_0: starting process "cd gf128_serialize_bmc; yosys-smtbmc -s yices --presat --unroll --noprogress -t 80  --append 0 --dump-vcd engine_0/trace.vcd --dump-yw engine_0/trace.yw --dump-vlogtb engine_0/trace_tb.v --dump-smtc engine_0/trace.smtc model/design_smt2.smt2"
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 9..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 9..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 10..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 10..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 11..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 11..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 12..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 12..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 13..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 13..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 14..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 14..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 15..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 15..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 16..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 16..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 17..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 17..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 18..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 18..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 19..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 19..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 20..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 20..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 21..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 21..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 22..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 22..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 23..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 23..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 24..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 24..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 25..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 25..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 26..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 26..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 27..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 27..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 28..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 28..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 29..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 29..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 30..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 30..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 31..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 31..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 32..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 32..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 33..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 33..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 34..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 34..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 35..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 35..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 36..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 36..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 37..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 37..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 38..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 38..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 39..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 39..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 40..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 40..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 41..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 41..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 42..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 42..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 43..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 43..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 44..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 44..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 45..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 45..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 46..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 46..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 47..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 47..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 48..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 48..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 49..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 49..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 50..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 50..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 51..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 51..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 52..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 52..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 53..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 53..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 54..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 54..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 55..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 55..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 56..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 56..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 57..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 57..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 58..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 58..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 59..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 59..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 60..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 60..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 61..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 61..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 62..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 62..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 63..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 63..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 64..
SBY 13:07:08 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 64..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 65..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 65..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 66..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 66..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assumptions in step 67..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:00  Checking assertions in step 67..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assumptions in step 68..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assertions in step 68..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assumptions in step 69..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assertions in step 69..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assumptions in step 70..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assertions in step 70..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assumptions in step 71..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assertions in step 71..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assumptions in step 72..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assertions in step 72..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assumptions in step 73..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assertions in step 73..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assumptions in step 74..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assertions in step 74..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assumptions in step 75..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assertions in step 75..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assumptions in step 76..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assertions in step 76..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assumptions in step 77..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assertions in step 77..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assumptions in step 78..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assertions in step 78..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assumptions in step 79..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Checking assertions in step 79..
SBY 13:07:09 [gf128_serialize_bmc] engine_0: ##   0:00:01  Status: passed
SBY 13:07:09 [gf128_serialize_bmc] engine_0: finished (returncode=0)
SBY 13:07:09 [gf128_serialize_bmc] engine_0: Status returned by engine: pass
SBY 13:07:09 [gf128_serialize_bmc] summary: Elapsed clock time [H:MM:SS (secs)]: 0:00:01 (1)
SBY 13:07:09 [gf128_serialize_bmc] summary: Elapsed process time [H:MM:SS (secs)]: 0:00:01 (1)
SBY 13:07:09 [gf128_serialize_bmc] summary: engine_0 (smtbmc yices) returned pass
SBY 13:07:09 [gf128_serialize_bmc] summary: engine_0 did not produce any traces
SBY 13:07:09 [gf128_serialize_bmc] DONE (PASS, rc=0)
